day,cloud_cover_total,weather,summary,weather_id,precipitation_type,precipitation_total,temperature,wind_speed,air_defense,aircraft,artillery_systems,bbm,cruise_missiles,helicopters,rszv,ships,special_equipment,submarines,tanks,uavs,vehicles,personnel
2022-02-24,99.41666666666669,Overcast,Overcast,overcast,none,0.0499999999999999,2.6166666666666667,3.170833333333333,0,7,0,130,0,6,0,0,0,0,0,0,0,800
2022-02-25,98.58333333333331,Overcast,Overcast,overcast,none,0.0,3.141666666666667,3.9583333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
2022-02-26,99.625,Overcast,Overcast,overcast,none,0.0,2.3125,3.625,0,6,0,-516,0,11,0,0,0,0,0,0,0,200
2022-02-27,95.625,Overcast,Overcast,overcast,none,0.0,1.35,3.641666666666667,0,11,0,706,0,8,0,0,0,0,0,2,0,1500
2022-02-28,93.83333333333331,Overcast,Overcast,overcast,none,0.0,0.25,2.595833333333333,0,2,74,110,0,3,0,0,0,0,191,1,0,800
2022-03-01,98.54166666666669,Overcast,Overcast,overcast,none,0.0833333333333333,1.3625,4.379166666666667,7,0,3,30,0,0,0,0,0,0,7,0,0,410
2022-03-02,99.91666666666669,Overcast,Overcast,overcast,none,0.0583333333333333,1.4958333333333331,3.345833333333333,2,1,8,16,0,2,0,0,0,0,13,0,0,130
2022-03-03,100.0,Rain and snow,Rain and snow,rain_and_snow,rain_snow,0.4375,0.4541666666666666,3.0625,2,0,5,38,0,0,42,0,0,0,6,0,0,3160
2022-03-04,98.16666666666669,Overcast,Overcast,overcast,none,0.0,0.75,5.091666666666667,7,7,15,39,0,6,8,0,0,0,34,0,0,166
2022-03-05,99.70833333333331,Overcast,Overcast,overcast,none,0.05,-0.6375,4.3500000000000005,1,2,0,6,0,3,0,0,0,0,18,0,0,834
2022-03-06,38.54166666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,-1.8875,2.6,2,5,4,40,0,8,0,0,0,0,16,1,0,1000
2022-03-07,91.0,Overcast,Overcast,overcast,none,0.0,-2.0125,1.5583333333333331,2,2,8,14,0,20,0,0,0,0,5,3,0,0
2022-03-08,90.0,Overcast,Overcast,overcast,none,0.05,-1.9041666666666663,1.5625,4,2,3,37,0,12,6,0,0,0,13,0,0,1000
2022-03-09,63.29166666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0958333333333333,-2.8875,2.2625,1,1,0,34,0,1,0,0,0,0,14,0,0,0
2022-03-10,82.58333333333333,Cloudy,Cloudy,cloudy,none,0.0,-7.704166666666667,3.4125,1,0,3,35,0,0,0,0,0,0,18,0,0,0
2022-03-11,83.125,Overcast,Overcast,overcast,none,0.0,-6.454166666666667,4.7,2,8,2,60,0,2,2,0,0,0,18,0,0,0
2022-03-12,27.916666666666668,Sunny,Sunny,sunny,none,0.0,-6.579166666666667,2.558333333333333,2,1,10,40,0,0,4,0,0,0,9,0,0,0
2022-03-13,41.75,Sunny,Sunny,sunny,none,0.0,-6.25,1.9208333333333332,1,16,5,21,0,3,0,0,0,0,12,0,0,0
2022-03-14,50.083333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,-2.245833333333333,2.966666666666667,0,3,10,23,0,4,2,0,0,0,15,1,0,0
2022-03-15,36.79166666666666,Sunny,Sunny,sunny,none,0.0,-0.7791666666666667,3.8083333333333336,2,4,0,30,0,5,0,0,0,0,15,1,0,1500
2022-03-16,63.0,Overcast,Overcast,overcast,none,0.0,-5.045833333333333,3.583333333333333,7,3,40,96,0,13,6,0,10,0,26,2,0,300
2022-03-17,84.70833333333333,Overcast,Overcast,overcast,none,0.0125,-6.9875,4.4125000000000005,0,2,11,60,0,0,2,0,0,0,14,0,0,200
2022-03-18,84.41666666666667,Overcast,Overcast,overcast,none,0.0,-6.220833333333334,3.633333333333333,0,7,4,13,0,4,0,0,1,0,6,1,0,200
2022-03-19,25.20833333333333,Sunny,Sunny,sunny,none,0.0,-3.3000000000000003,3.7708333333333335,1,2,8,22,0,3,0,0,0,0,16,5,0,200
2022-03-20,0.7916666666666666,Sunny,Sunny,sunny,none,0.0,-0.5583333333333332,3.15,0,1,17,17,0,3,2,0,1,0,10,4,0,300
2022-03-21,0.0,Sunny,Sunny,sunny,none,0.0,3.8125,3.458333333333333,1,1,10,48,0,3,6,0,1,0,22,3,0,300
2022-03-22,0.0416666666666666,Sunny,Sunny,sunny,none,0.0,3.0500000000000003,3.8375,0,2,12,21,0,2,0,0,2,0,11,11,0,300
2022-03-23,1.6666666666666667,Sunny,Sunny,sunny,none,0.0,2.5625,1.8,2,2,15,22,0,1,0,0,0,0,8,7,0,300
2022-03-24,0.0416666666666666,Sunny,Sunny,sunny,none,0.0,3.3000000000000003,2.275,0,7,13,19,0,0,2,0,1,0,13,8,0,200
2022-03-25,17.875,Sunny,Sunny,sunny,none,0.0,2.858333333333334,2.3541666666666665,2,7,11,28,0,1,8,0,2,0,31,3,0,300
2022-03-26,32.458333333333336,Sunny,Sunny,sunny,none,0.0083333333333333,6.583333333333333,4.170833333333333,2,2,2,15,0,2,1,0,1,0,14,0,0,300
2022-03-27,67.375,Partly sunny,Partly sunny,partly_sunny,none,0.1875,1.15,6.083333333333333,1,4,1,24,0,0,2,0,2,0,7,3,0,200
2022-03-28,17.416666666666668,Sunny,Sunny,sunny,none,0.0,1.7583333333333335,5.279166666666667,2,2,8,30,0,0,2,0,0,0,4,10,0,400
2022-03-29,48.083333333333336,Sunny,Sunny,sunny,none,0.0,7.616666666666667,5.9,0,4,1,16,0,2,1,0,0,0,11,5,0,200
2022-03-30,58.125,Overcast,Overcast,overcast,none,0.0,9.9875,3.845833333333333,0,4,2,13,0,2,0,0,0,0,8,10,0,100
2022-03-31,80.25,Overcast,Overcast,overcast,none,0.0,10.725,4.941666666666666,0,4,6,12,0,0,0,0,1,0,9,2,0,200
2022-04-01,94.04166666666669,Overcast,Overcast,overcast,none,0.0,13.679166666666667,5.583333333333333,0,8,5,16,0,0,0,0,2,0,11,2,0,200
2022-04-02,43.875,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.875,5.695833333333333,0,0,1,25,0,3,4,0,0,0,6,2,0,100
2022-04-03,57.833333333333336,Overcast,Overcast,overcast,none,0.1791666666666666,9.645833333333334,4.4125000000000005,0,0,8,54,0,0,5,0,0,0,13,2,0,200
2022-04-04,91.75,Overcast,Overcast,overcast,none,0.0291666666666666,3.545833333333333,4.175,0,4,5,14,0,0,2,0,1,0,3,3,0,300
2022-04-05,84.54166666666667,Overcast,Overcast,overcast,none,0.0,4.2250000000000005,3.8333333333333335,1,3,2,14,0,0,0,0,0,0,29,2,0,200
2022-04-06,50.333333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,6.779166666666666,4.116666666666666,0,0,0,3,0,1,0,0,0,0,8,2,0,100
2022-04-07,24.08333333333333,Sunny,Sunny,sunny,none,0.0,10.529166666666669,3.579166666666667,0,0,0,30,0,0,1,0,0,0,14,15,0,300
2022-04-08,89.375,Overcast,Overcast,overcast,none,0.2083333333333333,10.529166666666669,4.620833333333334,0,0,1,0,0,0,0,0,0,0,2,1,0,100
2022-04-09,60.375,Partly sunny,Partly sunny,partly_sunny,none,0.0,11.1875,3.420833333333333,0,1,2,4,0,1,0,0,0,0,5,0,0,100
2022-04-10,81.375,Overcast,Overcast,overcast,none,0.0416666666666666,13.845833333333331,4.0,0,1,7,16,0,1,0,0,0,0,17,0,0,200
2022-04-11,57.16666666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,16.479166666666668,4.291666666666667,0,2,5,12,0,0,3,0,0,0,3,7,0,200
2022-04-12,99.95833333333331,Overcast,Overcast,overcast,none,0.1541666666666666,9.4,3.8083333333333336,8,3,2,23,0,3,0,0,0,0,7,5,0,100
2022-04-13,99.54166666666669,Overcast,Overcast,overcast,none,0.65,3.1125000000000003,2.9916666666666667,1,1,9,18,0,3,4,0,0,0,7,8,0,200
2022-04-14,98.0,Overcast,Overcast,overcast,none,0.075,5.7250000000000005,2.35,0,2,8,4,0,1,7,0,0,0,14,2,0,100
2022-04-15,76.04166666666667,Overcast,Overcast,overcast,none,0.0,9.6,2.6041666666666665,2,3,0,8,0,0,0,0,0,0,3,1,0,100
2022-04-16,88.04166666666667,Overcast,Overcast,overcast,none,0.0,8.5,3.583333333333333,0,0,5,6,0,1,3,0,1,0,6,3,0,100
2022-04-17,83.375,Overcast,Overcast,overcast,none,0.0,10.104166666666666,2.075,0,2,5,20,0,1,2,0,1,0,11,10,0,200
2022-04-18,74.04166666666667,Partly sunny,Partly sunny,partly_sunny,none,0.075,12.495833333333332,3.158333333333333,1,2,5,39,0,1,3,0,0,0,17,7,0,300
2022-04-19,81.25,Overcast,Overcast,overcast,none,0.0499999999999999,12.625,3.5875,0,2,5,22,0,3,2,0,0,0,12,3,0,200
2022-04-20,64.16666666666667,Overcast,Overcast,overcast,none,0.1125,8.454166666666667,3.35,0,2,5,24,0,0,4,0,0,0,13,7,0,100
2022-04-21,88.04166666666667,Overcast,Overcast,overcast,none,0.2291666666666666,7.962499999999999,2.970833333333333,0,1,2,31,0,1,0,0,0,0,14,1,0,100
2022-04-22,68.375,Overcast,Overcast,overcast,none,0.0083333333333333,7.933333333333334,2.8125,2,4,4,44,0,2,2,0,0,0,9,6,0,200
2022-04-23,70.54166666666667,Overcast,Overcast,overcast,none,0.0,10.933333333333332,2.654166666666667,0,1,6,43,0,1,5,0,0,0,16,10,0,400
2022-04-24,50.29166666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0499999999999999,13.429166666666667,3.1958333333333333,0,2,5,33,0,0,4,0,1,0,19,9,0,200
2022-04-25,45.54166666666666,Sunny,Sunny,sunny,none,0.0,14.8125,1.6416666666666666,0,2,3,20,0,0,2,0,0,0,11,10,0,100
2022-04-26,58.41666666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,17.320833333333333,1.5583333333333331,0,3,5,50,0,0,0,0,3,0,34,4,0,200
2022-04-27,20.416666666666668,Sunny,Sunny,sunny,none,0.0,15.170833333333334,2.958333333333333,2,1,5,34,0,1,0,0,0,0,21,2,0,300
2022-04-28,54.458333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,13.7625,2.5166666666666666,1,2,10,47,0,0,2,0,0,0,31,8,0,400
2022-04-29,82.54166666666667,Overcast,Overcast,overcast,none,0.0,14.295833333333334,2.875,1,2,4,29,0,0,0,0,0,0,16,14,0,200
2022-04-30,62.29166666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,11.85,3.8791666666666655,4,1,1,27,0,0,0,0,1,0,22,3,0,200
2022-05-01,32.25,Sunny,Sunny,sunny,none,0.0,10.9875,3.279166666666667,3,2,15,26,84,0,0,0,0,0,18,13,1796,300
2022-05-02,63.91666666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,9.6,2.0875,0,2,8,48,0,0,1,0,6,0,22,26,28,300
2022-05-03,52.66666666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,9.9375,2.2583333333333333,0,0,16,48,0,0,10,0,0,0,14,20,19,400
2022-05-04,49.958333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,11.329166666666666,1.575,1,0,16,43,3,0,1,0,0,0,15,12,24,300
2022-05-05,85.95833333333333,Overcast,Overcast,overcast,none,0.0,11.720833333333331,4.675,2,2,8,41,2,0,6,0,0,0,15,9,40,200
2022-05-06,94.45833333333331,Overcast,Overcast,overcast,none,0.0,9.7125,4.004166666666666,0,3,3,35,1,0,2,0,0,0,18,12,19,200
2022-05-07,19.291666666666668,Partly sunny,Partly sunny,partly_sunny,none,0.0,9.7875,3.2458333333333336,1,0,7,27,0,0,1,0,0,0,12,17,8,200
2022-05-08,18.541666666666668,Sunny,Sunny,sunny,none,0.0,11.766666666666666,1.7,2,0,0,28,2,1,7,0,1,0,8,19,27,400
2022-05-09,22.791666666666668,Sunny,Sunny,sunny,none,0.0333333333333333,13.0,3.225,1,0,4,23,2,2,6,0,2,0,15,17,9,150
2022-05-10,44.375,Partly sunny,Partly sunny,partly_sunny,none,0.0,8.691666666666666,3.725,0,0,6,44,0,0,0,0,0,0,25,3,10,350
2022-05-11,63.375,Overcast,Overcast,overcast,none,0.0,10.7375,4.133333333333334,0,0,9,48,0,2,0,0,0,0,17,10,17,350
2022-05-12,53.333333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,15.554166666666667,4.05,0,0,6,17,0,1,6,0,0,0,8,8,22,300
2022-05-13,45.625,Partly sunny,Partly sunny,partly_sunny,none,0.0,17.425,4.2625,1,1,8,27,1,1,2,0,0,0,10,7,23,250
2022-05-14,97.08333333333331,Overcast,Overcast,overcast,none,0.4416666666666666,11.058333333333332,1.5125,0,0,9,34,0,1,2,0,1,0,13,6,17,300
2022-05-15,59.25,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.179166666666667,4.008333333333334,1,0,4,24,0,1,0,0,0,0,2,5,28,200
2022-05-16,38.0,Sunny,Sunny,sunny,none,0.0,13.791666666666666,4.0375000000000005,0,0,22,16,2,1,0,0,0,0,8,11,14,300
2022-05-17,46.16666666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,13.520833333333334,3.783333333333333,1,1,1,35,0,2,3,0,1,0,7,9,8,200
2022-05-18,99.95833333333331,Light rain,Light rain,light_rain,rain,0.5083333333333334,10.425,2.9875000000000003,1,1,8,34,5,0,1,0,0,0,16,5,28,400
2022-05-19,82.91666666666667,Rain,Rain,rain,rain,0.5375,9.445833333333333,3.079166666666667,2,1,9,20,1,0,0,0,0,0,3,14,20,200
2022-05-20,55.583333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.391666666666666,3.6791666666666663,0,1,1,27,0,1,1,0,0,0,9,5,5,200
2022-05-21,94.45833333333331,Overcast,Overcast,overcast,none,0.1291666666666666,16.7625,4.4375,0,0,0,26,1,1,1,0,0,0,15,2,16,150
2022-05-22,65.70833333333333,Partly sunny,Partly sunny,partly_sunny,none,0.0,14.7125,4.658333333333333,0,0,3,25,3,1,0,0,0,0,7,8,16,200
2022-05-23,86.95833333333333,Overcast,Overcast,overcast,none,0.0,12.191666666666668,2.983333333333333,0,0,5,25,3,0,0,0,0,0,8,6,12,150
2022-05-24,66.70833333333333,Partly sunny,Partly sunny,partly_sunny,none,0.0,12.520833333333334,2.275,0,1,2,28,2,0,0,0,0,0,9,4,7,150
2022-05-25,54.083333333333336,Overcast,Overcast,overcast,none,0.0,15.0375,2.6166666666666667,0,1,0,19,0,0,0,0,1,0,3,11,5,100
2022-05-26,67.91666666666667,Overcast,Overcast,overcast,none,0.0124999999999999,16.0625,3.6208333333333336,0,0,11,22,2,0,0,0,3,0,10,11,7,150
2022-05-27,34.291666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,17.116666666666667,4.004166666666666,0,0,6,11,1,0,0,0,1,0,7,1,1,150
2022-05-28,33.375,Partly sunny,Partly sunny,partly_sunny,none,0.0,18.85833333333333,3.758333333333333,0,1,5,12,1,4,2,0,0,0,8,0,0,250
2022-05-29,61.708333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,18.775,2.5083333333333333,0,0,3,12,0,0,0,0,0,0,8,1,14,150
2022-05-30,54.583333333333336,Overcast,Overcast,overcast,none,0.0,20.3625,3.0,0,0,12,12,2,0,2,0,0,0,11,3,18,200
2022-05-31,30.291666666666668,Partly sunny,Partly sunny,partly_sunny,none,0.0,23.3875,2.670833333333333,0,1,6,20,2,0,2,0,0,0,9,8,17,150
2022-06-01,61.708333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0208333333333333,22.816666666666663,3.4916666666666667,1,0,10,41,0,1,0,0,1,0,3,4,15,200
2022-06-02,28.291666666666668,Partly sunny,Partly sunny,partly_sunny,none,0.0375,22.89583333333333,3.233333333333333,1,2,2,11,0,0,0,0,2,0,2,2,35,150
2022-06-03,14.958333333333334,Sunny,Sunny,sunny,none,0.0,22.933333333333334,2.220833333333333,0,0,14,12,1,0,0,0,0,0,4,14,4,100
2022-06-04,35.375,Sunny,Sunny,sunny,none,0.0249999999999999,22.45,3.033333333333333,0,0,5,13,1,0,0,0,1,0,9,5,8,100
2022-06-05,73.83333333333333,Overcast,Overcast,overcast,none,0.0666666666666666,20.966666666666665,2.8708333333333336,0,0,6,13,0,0,0,0,1,0,5,8,23,100
2022-06-06,40.333333333333336,Sunny,Sunny,sunny,none,0.0,18.60833333333333,3.1750000000000003,1,1,4,8,3,1,0,0,0,0,5,3,35,100
2022-06-07,13.583333333333334,Sunny,Sunny,sunny,none,0.0,18.966666666666665,2.316666666666667,0,1,4,16,0,1,0,0,0,0,4,2,10,110
2022-06-08,21.666666666666668,Sunny,Sunny,sunny,none,0.0,20.14583333333333,2.1166666666666667,0,0,9,13,0,1,6,0,0,0,3,6,1,140
2022-06-09,0.875,Sunny,Sunny,sunny,none,0.0,20.0875,3.283333333333333,0,0,8,9,0,0,0,0,0,0,5,3,15,200
2022-06-10,0.0,Sunny,Sunny,sunny,none,0.0,20.8875,2.766666666666667,1,0,1,12,0,0,9,0,1,0,11,10,17,200
2022-06-11,0.0416666666666666,Sunny,Sunny,sunny,none,0.0,22.291666666666668,1.7666666666666666,0,0,0,16,0,0,0,0,0,0,10,7,10,150
2022-06-12,32.5,Partly sunny,Partly sunny,partly_sunny,none,0.075,23.0875,3.0375,0,0,3,18,0,0,4,0,0,0,11,3,7,100
2022-06-13,22.125,Sunny,Sunny,sunny,none,0.0,22.46666666666667,2.333333333333333,0,1,3,8,0,0,0,0,0,0,2,3,5,150
2022-06-14,42.625,Sunny,Sunny,sunny,none,0.0166666666666666,22.55,2.470833333333333,0,0,3,11,0,1,3,0,0,0,2,3,13,200
2022-06-15,64.25,Partly sunny,Partly sunny,partly_sunny,none,0.0,18.47083333333333,2.7291666666666665,0,0,1,25,4,0,1,0,1,0,6,3,12,250
2022-06-16,30.375,Partly sunny,Partly sunny,partly_sunny,none,0.0,17.808333333333334,2.7916666666666665,0,0,7,17,0,0,3,0,0,0,9,0,9,200
2022-06-17,47.5,Partly sunny,Partly sunny,partly_sunny,none,0.0,18.84583333333333,1.1583333333333334,0,2,5,18,0,1,0,0,0,0,7,2,2,200
2022-06-18,53.583333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,19.33333333333333,1.5125,1,1,5,10,0,0,0,0,0,0,9,1,17,200
2022-06-19,21.25,Sunny,Sunny,sunny,none,0.0,21.479166666666668,1.7791666666666668,0,0,6,4,1,1,2,0,0,0,3,4,10,250
2022-06-20,0.25,Sunny,Sunny,sunny,none,0.0,22.808333333333334,1.5458333333333334,0,0,4,11,0,0,3,0,0,0,9,3,4,200
2022-06-21,18.20833333333333,Sunny,Sunny,sunny,none,0.0,23.7375,2.1375,0,0,3,18,7,0,1,0,4,0,19,10,10,300
2022-06-22,35.166666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0124999999999999,18.79583333333333,3.225,1,0,0,8,0,1,0,0,1,0,0,3,6,130
2022-06-23,53.16666666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0916666666666666,15.533333333333331,1.4583333333333333,0,0,4,18,0,1,1,0,0,0,8,6,5,200
2022-06-24,32.833333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,16.854166666666668,2.1125000000000003,0,0,3,5,0,0,1,0,0,0,3,2,5,100
2022-06-25,65.54166666666667,Overcast,Overcast,overcast,none,0.0,19.2125,2.2916666666666665,0,1,5,8,0,1,0,0,0,0,4,4,7,170
2022-06-26,88.33333333333333,Overcast,Overcast,overcast,none,0.0,22.616666666666664,4.125,0,0,0,14,2,0,2,0,0,0,21,4,4,150
2022-06-27,56.333333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0249999999999999,23.7125,4.4375,2,0,7,28,0,0,0,0,0,0,20,6,11,150
2022-06-28,64.29166666666667,Overcast,Overcast,overcast,none,0.0,24.03333333333333,2.891666666666667,1,0,7,17,0,1,0,0,1,0,15,0,14,250
2022-06-29,15.291666666666666,Sunny,Sunny,sunny,none,0.0,23.9375,3.225,1,0,3,16,3,0,3,0,0,0,5,4,9,200
2022-06-30,49.958333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,21.116666666666667,2.25,1,0,9,6,1,0,0,0,0,0,1,1,4,150
2022-07-01,6.875,Sunny,Sunny,sunny,none,0.0,21.48333333333333,3.3166666666666664,1,0,6,10,0,1,0,0,0,0,4,4,8,150
2022-07-02,7.291666666666667,Sunny,Sunny,sunny,none,0.0,17.7,4.1875,0,0,4,1,1,0,0,0,0,0,5,8,4,120
2022-07-03,30.25,Sunny,Sunny,sunny,none,0.0,19.991666666666667,2.9625,0,0,1,7,0,1,0,0,3,0,2,1,4,100
2022-07-04,31.666666666666668,Sunny,Sunny,sunny,none,0.0,23.191666666666663,2.1958333333333333,0,0,3,10,0,0,0,0,1,0,5,4,11,230
2022-07-05,17.416666666666668,Sunny,Sunny,sunny,none,0.0,24.29583333333333,1.775,0,0,2,18,0,0,1,0,0,0,5,2,5,150
2022-07-06,4.291666666666667,Sunny,Sunny,sunny,none,0.0,24.929166666666664,2.370833333333333,2,0,6,17,9,0,0,0,0,0,6,4,14,150
2022-07-07,0.0,Sunny,Sunny,sunny,none,0.0,24.245833333333334,2.904166666666667,0,0,3,8,2,0,0,0,1,0,2,3,17,150
2022-07-08,2.1666666666666665,Sunny,Sunny,sunny,none,0.0,23.85,3.170833333333333,0,0,13,14,0,0,0,0,0,0,35,2,20,250
2022-07-09,35.083333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,24.954166666666666,3.1166666666666667,1,0,4,4,0,0,0,0,0,0,1,5,2,300
2022-07-10,94.625,Overcast,Overcast,overcast,none,0.0333333333333333,24.041666666666668,2.895833333333333,0,0,2,8,0,1,0,0,0,0,3,2,7,100
2022-07-11,68.25,Rain,Rain,rain,none,0.725,20.22083333333333,2.595833333333333,1,0,4,5,0,0,0,0,0,0,4,0,2,100
2022-07-12,17.666666666666668,Mostly sunny,Mostly sunny,mostly_sunny,none,0.0,20.229166666666668,2.1750000000000003,0,0,0,1,0,0,0,0,0,0,4,0,3,70
2022-07-13,20.541666666666668,Partly sunny,Partly sunny,partly_sunny,none,0.0,20.98333333333333,2.275,0,0,1,3,0,0,0,0,1,0,0,2,5,100
2022-07-14,31.666666666666668,Partly sunny,Partly sunny,partly_sunny,none,0.0,18.995833333333334,3.75,0,2,1,20,0,0,0,0,0,0,18,3,16,300
2022-07-15,0.125,Sunny,Sunny,sunny,none,0.0,21.2625,1.225,0,1,2,14,0,0,0,0,0,0,5,0,11,130
2022-07-16,19.125,Sunny,Sunny,sunny,none,0.0,23.2875,1.575,0,0,4,8,7,0,0,0,1,0,5,6,4,140
2022-07-17,35.458333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,22.90416666666667,2.65,1,0,0,5,4,0,1,0,0,0,7,1,11,160
2022-07-18,10.375,Sunny,Sunny,sunny,none,0.0,19.258333333333333,3.525,3,0,3,7,0,0,0,0,2,0,3,2,7,150
2022-07-19,30.166666666666668,Sunny,Sunny,sunny,none,0.0,18.75,2.245833333333333,0,0,2,6,1,0,0,0,0,0,4,3,14,100
2022-07-20,44.04166666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0666666666666666,20.570833333333333,2.45,0,1,5,13,0,0,2,0,0,0,9,10,8,200
2022-07-21,77.875,Overcast,Overcast,overcast,none,0.0333333333333333,17.900000000000002,3.925,0,0,3,7,0,0,1,0,2,0,4,7,6,100
2022-07-22,62.66666666666666,Partly sunny,Partly sunny,partly_sunny,none,0.25,17.6375,2.8833333333333333,0,0,4,8,0,0,0,0,0,0,0,3,22,150
2022-07-23,73.375,Overcast,Overcast,overcast,none,0.0666666666666666,18.029166666666665,3.2125,0,0,1,9,0,0,2,0,0,0,4,1,17,240
2022-07-24,29.041666666666668,Partly sunny,Partly sunny,partly_sunny,none,0.0,21.091666666666665,2.8166666666666664,0,0,5,13,3,0,2,0,1,0,14,0,3,280
2022-07-25,73.08333333333333,Overcast,Overcast,overcast,none,0.0625,22.054166666666664,2.1666666666666665,3,1,7,8,4,0,2,0,0,0,8,5,9,180
2022-07-26,49.958333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.1291666666666666,19.85833333333333,1.7166666666666668,1,0,4,9,0,1,1,0,2,0,7,3,3,170
2022-07-27,27.791666666666668,Partly sunny,Partly sunny,partly_sunny,none,0.0124999999999999,21.45,1.1041666666666667,0,0,3,12,0,1,0,0,0,0,1,4,12,200
2022-07-28,25.166666666666668,Partly sunny,Partly sunny,partly_sunny,none,0.0,24.23333333333333,1.625,0,0,11,8,0,0,0,0,0,0,4,3,7,160
2022-07-29,19.83333333333333,Sunny,Sunny,sunny,none,0.0,24.641666666666666,2.9,0,0,6,8,0,0,0,0,2,0,7,2,16,270
2022-07-30,12.791666666666666,Sunny,Sunny,sunny,none,0.0,23.46666666666667,3.4333333333333336,0,0,6,8,0,0,0,0,1,0,10,2,19,170
2022-07-31,11.875,Sunny,Sunny,sunny,none,0.0,24.479166666666668,3.883333333333333,0,1,10,9,0,0,1,0,2,0,4,2,13,160
2022-08-01,42.29166666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,24.820833333333336,3.904166666666667,0,0,16,7,0,0,0,0,2,0,5,1,10,200
2022-08-02,70.54166666666667,Partly sunny,Partly sunny,partly_sunny,none,0.2541666666666666,22.133333333333336,2.2916666666666665,0,0,4,3,0,1,0,0,0,0,0,3,2,140
2022-08-03,51.75,Partly sunny,Partly sunny,partly_sunny,none,0.2291666666666666,21.625,2.1666666666666665,1,0,3,8,6,0,0,0,1,0,6,1,8,180
2022-08-04,30.08333333333333,Partly sunny,Partly sunny,partly_sunny,none,0.0375,22.291666666666668,1.9291666666666665,0,0,7,4,2,0,1,0,0,0,15,2,38,150
2022-08-05,61.958333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0875,21.59166666666667,3.845833333333333,5,0,4,6,0,0,0,0,0,0,3,0,4,150
2022-08-06,35.541666666666664,Partly sunny,Partly sunny,partly_sunny,none,0.0,24.5,3.1791666666666667,4,0,5,19,0,0,0,0,2,0,10,2,6,250
2022-08-07,27.416666666666668,Partly sunny,Partly sunny,partly_sunny,none,0.0,24.820833333333336,2.529166666666667,5,0,3,4,0,0,0,0,1,0,3,6,8,300
2022-08-08,3.375,Sunny,Sunny,sunny,none,0.0,25.7375,3.0416666666666665,0,0,2,15,0,1,1,0,0,0,6,4,15,140
2022-08-09,0.0,Sunny,Sunny,sunny,none,0.0,25.47083333333333,3.0416666666666665,1,0,4,6,3,1,0,0,1,0,6,3,5,300
2022-08-10,37.333333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,26.40416666666667,3.5041666666666664,0,9,7,10,0,0,0,0,2,0,15,9,7,160
2022-08-11,67.875,Overcast,Overcast,overcast,none,0.0,26.808333333333334,4.383333333333334,1,0,3,14,0,0,0,0,1,0,14,6,13,200
2022-08-12,90.41666666666669,Overcast,Overcast,overcast,none,0.0916666666666666,25.195833333333336,4.675,2,1,1,8,0,0,0,0,0,0,3,6,3,200
2022-08-13,39.583333333333336,Partly sunny,Partly sunny,partly_sunny,none,0.0,25.85,5.570833333333333,0,0,3,7,2,0,0,0,1,0,7,1,15,200
2022-08-14,52.875,Partly sunny,Partly sunny,partly_sunny,none,0.0,27.53333333333333,5.770833333333333,0,0,2,11,0,1,0,0,0,0,8,5,3,150
2022-08-15,47.66666666666666,Partly sunny,Partly sunny,partly_sunny,none,0.0,28.758333333333336,5.6000000000000005,0,0,5,15,0,1,0,0,1,0,12,3,5,200
2022-08-16,68.25,Overcast,Overcast,overcast,none,0.2083333333333333,24.070833333333336,3.545833333333333,0,0,4,11,3,1,2,0,0,0,4,3,5,150
